Ram,Weight,Price,TouchScreen,IPS,aspect_ratio,ppi,HDD,SSD,Hybrid,Flash_Storage,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,os_Mac,os_Other,os_Windows,Gpu_brand_Intel,Gpu_brand_Nvidia,Cpu_brand_Intel Core i3,Cpu_brand_Intel Core i5,Cpu_brand_Intel Core i7,Cpu_brand_Other Intel Processor,Price_log
8,1.98,38681.28,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,10.563136893021344
6,2.8,50562.72,0,0,1.7777777777777777,106.11306214269258,11024,128,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,10.830989602063529
4,1.6,39207.1536,0,0,1.7777777777777777,157.3505121487356,0,128,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,10.576640004149553
8,1.54,78215.04,0,0,1.7777777777777777,157.3505121487356,0,512,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,11.267230020589693
4,2.18,39373.92,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,10.580884344379838
6,2.04,29303.4672,0,0,1.7777777777777777,141.21199808219862,0,0,11024,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,10.285495247547502
16,1.16,104695.2,1,1,1.7777777777777777,276.053530085501,0,512,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,11.558818102026148
8,2.62,52480.8,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,10.868221721810269
12,2.2,50562.72,0,0,1.7777777777777777,141.21199808219862,0,512,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,10.830989602063529
8,2.0,50243.04,0,1,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.824647211921786
4,1.7,31914.72,0,1,1.7777777777777777,157.3505121487356,0,128,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,10.370853957360486
2,1.45,11231.424,0,0,1.7786458333333333,111.93520355955211,0,0,0,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,9.326559874840855
8,2.33,44968.32,0,0,1.7777777777777777,141.21199808219862,11024,128,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,10.71373575845852
8,1.23,74538.72,0,0,1.7777777777777777,165.6321180513006,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,11.219087416653776
4,2.0,11934.72,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,9.387290863723349
4,1.86,23373.4032,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,10.05939682228015
8,2.2,59620.32,0,0,1.7786458333333333,100.45466986113651,0,256,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.995768507208373
16,3.25,117162.72,0,1,1.7777777777777777,127.33567457123111,11024,256,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,11.671327551888611
8,1.62,34578.72,1,0,1.7777777777777777,165.6321180513006,11024,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.451022662038508
8,2.13,38787.84,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,10.565887855372269
16,2.43,130482.72,0,0,1.7777777777777777,127.33567457123111,21024,256,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.779003747004984
16,4.3,114552.0,0,1,1.7777777777777777,127.33567457123111,11024,512,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.648792876975632
16,2.77,95850.72,1,0,1.7777777777777777,127.33567457123111,0,512,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,11.470557693018055
8,3.2,74538.72,0,1,1.7777777777777777,141.21199808219862,11024,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.219087416653776
8,3.0,35111.52,0,0,1.7777777777777777,106.11306214269258,11024,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,10.466313041010059
4,2.2,16463.52,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,9.708963041637261
8,1.65,78055.2,0,0,1.7777777777777777,157.3505121487356,0,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,11.265184359047494
8,2.2,54757.9872,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,10.910696783979338
8,2.2,74538.72,0,1,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,11.219087416653776
8,2.04,47365.92,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,10.765679373749014
16,1.1,93181.392,1,0,1.7777777777777777,165.6321180513006,0,512,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,11.442314055786095
8,1.23,99580.32,1,0,1.7777777777777777,276.053530085501,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,11.508729875782148
8,2.05,39373.92,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.580884344379838
4,1.86,23389.92,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,10.060103191853011
4,2.8,28185.12,0,0,1.7777777777777777,127.33567457123111,500,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,10.246584937175161
8,2.0,119826.72,0,1,1.7777777777777777,141.21199808219862,0,8,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,11.693810323540696
8,1.19,79866.72,1,1,1.7777777777777777,165.6321180513006,0,512,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,11.288127045116099
8,2.9,80516.20319999999,0,0,1.7777777777777777,127.33567457123111,11024,128,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.29622614492296
4,1.85,23922.72,0,0,1.7777777777777777,141.21199808219862,11024,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,10.082625714367484
4,1.9,43956.0,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,10.690967162330788
8,1.23,73473.12,0,0,1.7777777777777777,165.6321180513006,0,256,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,11.204688514352517
6,1.54,44275.68,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,10.698213406595185
16,4.14,145401.12,0,0,1.7777777777777777,127.33567457123111,11024,512,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.887258424442937
16,2.6,128884.32,0,0,1.7777777777777777,141.21199808219862,0,256,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,11.76667829570779
4,1.43,14598.72,0,0,1.7786458333333333,111.93520355955211,0,0,0,32,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,9.588757629430335
4,1.8,33992.64,1,1,1.7777777777777777,157.3505121487356,0,128,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,10.433928727277085
16,2.9,113060.16,0,0,1.7777777777777777,127.33567457123111,11024,256,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.635684190215565
4,1.44,39160.8,0,1,1.7777777777777777,165.6321180513006,0,180,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,10.57545706085876
8,2.7,67132.8,0,1,1.7777777777777777,141.21199808219862,11024,128,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.114442921914945
4,1.86,32639.8608,0,0,1.7786458333333333,100.45466986113651,500,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,10.393320181279313
16,2.4,95850.72,0,1,1.7777777777777777,141.21199808219862,11024,256,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,11.470557693018055
